contractor_index,business_name,address_street,address_city,address_state,contractor_match_text,candidate_rank,candidate_report_id,candidate_event_desc,tfidf_score,rapidfuzz_score,combined
268,R M C TILE AND STONE,3940 CLEARDALE WAY,SACRAMENTO,CA,r m c tile and stone 3940 cleardale way sacramento ca 95823,4,0111400,Employees injured in fall from hull,0.0,31.506849315068493,0.12602739726027398
268,R M C TILE AND STONE,3940 CLEARDALE WAY,SACRAMENTO,CA,r m c tile and stone 3940 cleardale way sacramento ca 95823,5,0950612,Employee injured in fall when stepladder overturns,0.0,30.8411214953271,0.1233644859813084
269,HAGOPIAN DRYWALL,762 EL DORADO WAY,SACRAMENTO,CA,hagopian drywall 762 el dorado way sacramento ca 95819,1,0419700,Employee Is Killed While Installing a Drywall,0.1820402603600136,41.48148148148148,0.2751500821419341
269,HAGOPIAN DRYWALL,762 EL DORADO WAY,SACRAMENTO,CA,hagopian drywall 762 el dorado way sacramento ca 95819,2,0950635,Employee falls when unsecured guardrail gives way,0.09710040265487786,38.095238095238095,0.2106411939738791
269,HAGOPIAN DRYWALL,762 EL DORADO WAY,SACRAMENTO,CA,hagopian drywall 762 el dorado way sacramento ca 95819,3,0627700,Employee killed in fall when guardrail gives way,0.09521637887439466,32.25806451612904,0.18616208538915294
269,HAGOPIAN DRYWALL,762 EL DORADO WAY,SACRAMENTO,CA,hagopian drywall 762 el dorado way sacramento ca 95819,4,0418800,Employee killed in fall when truss gives way,0.09069823892859362,28.089887640449433,0.1667784939189539
269,HAGOPIAN DRYWALL,762 EL DORADO WAY,SACRAMENTO,CA,hagopian drywall 762 el dorado way sacramento ca 95819,5,0950612,Employee injured in fall when roof panel gives way,0.08416580836661934,33.513513513513516,0.18455353907402566
270,GUERRERO FENCING INC,5800 SHADOW BROOK WAY,FAIR OAKS,CA,guerrero fencing inc 5800 shadow brook way fair oaks ca 95628,1,0950635,Employee falls when unsecured guardrail gives way,0.07481222132486538,38.96103896103896,0.20073148863907508
270,GUERRERO FENCING INC,5800 SHADOW BROOK WAY,FAIR OAKS,CA,guerrero fencing inc 5800 shadow brook way fair oaks ca 95628,2,0627700,Employee killed in fall when guardrail gives way,0.07336065160740717,34.19689119170984,0.18080395573128366
270,GUERRERO FENCING INC,5800 SHADOW BROOK WAY,FAIR OAKS,CA,guerrero fencing inc 5800 shadow brook way fair oaks ca 95628,3,0950641,Employee injured in fall when guardrail gives way,0.06836696162434014,32.727272727272734,0.17192926788369503
270,GUERRERO FENCING INC,5800 SHADOW BROOK WAY,FAIR OAKS,CA,guerrero fencing inc 5800 shadow brook way fair oaks ca 95628,4,0950612,Employee injured in fall when roof panel gives way,0.06484660116075656,37.5,0.18890796069645396
270,GUERRERO FENCING INC,5800 SHADOW BROOK WAY,FAIR OAKS,CA,guerrero fencing inc 5800 shadow brook way fair oaks ca 95628,5,0950613,Employee injured in fall when plywood filler gives way,0.058303218831732256,34.61538461538461,0.1734434697605778
271,CONSOLIDATED MECHANICAL,PO BOX 1339,NORTH HIGHLANDS,CA,consolidated mechanical po box 1339 north highlands ca 95660,1,0626600,Employee electrocuted replacing part in pump feeder box,0.06620846805807083,32.55813953488372,0.1699576389743774
271,CONSOLIDATED MECHANICAL,PO BOX 1339,NORTH HIGHLANDS,CA,consolidated mechanical po box 1339 north highlands ca 95660,2,0636900,Employee electrocuted while working on panel box,0.06613791395793926,35.34883720930233,0.18107809721197288
271,CONSOLIDATED MECHANICAL,PO BOX 1339,NORTH HIGHLANDS,CA,consolidated mechanical po box 1339 north highlands ca 95660,3,0636900,Employee electrocuted while pulling cable to panel box,0.06327568960566785,36.03603603603604,0.18210955790754488
271,CONSOLIDATED MECHANICAL,PO BOX 1339,NORTH HIGHLANDS,CA,consolidated mechanical po box 1339 north highlands ca 95660,4,0316100,Employee electrocuted attaching junction box to cable,0.06326885932356585,32.365145228215766,0.16742189650700257
271,CONSOLIDATED MECHANICAL,PO BOX 1339,NORTH HIGHLANDS,CA,consolidated mechanical po box 1339 north highlands ca 95660,5,0420600,EMPLOYEE ELECTROCUTED while working in JUNCTION BOX,0.06295844177223389,32.59911894273128,0.16817154083426547
272,BECKHAM BRO'S PLUMBING INC,5650 VEGA CT,CARMICHAEL,CA,beckham bro's plumbing inc 5650 vega ct carmichael ca 95608,1,0729700,Plumber Electrocuted Using Pipe as Ground,0.08926923556274324,34.66666666666667,0.19222820800431262
272,BECKHAM BRO'S PLUMBING INC,5650 VEGA CT,CARMICHAEL,CA,beckham bro's plumbing inc 5650 vega ct carmichael ca 95608,2,0216000,Employee killed when struck against pipe,0.08216605083523974,32.167832167832174,0.17797095917247252
272,BECKHAM BRO'S PLUMBING INC,5650 VEGA CT,CARMICHAEL,CA,beckham bro's plumbing inc 5650 vega ct carmichael ca 95608,3,0950645,Employee killed when pipe contacted power line,0.07356837088891449,35.227272727272734,0.18505011344243966
272,BECKHAM BRO'S PLUMBING INC,5650 VEGA CT,CARMICHAEL,CA,beckham bro's plumbing inc 5650 vega ct carmichael ca 95608,4,0522000,Employee injured when plumbing pipe system exploded,0.06134451032863437,31.794871794871796,0.1639861933766678
272,BECKHAM BRO'S PLUMBING INC,5650 VEGA CT,CARMICHAEL,CA,beckham bro's plumbing inc 5650 vega ct carmichael ca 95608,5,0950643,Employee injured to face when cap blows off,0.0613229381784612,37.30569948186528,0.18601656083453788
273,ESCARENO'S HOME IMPROVEMENTS INC,9212 PREMIER WAY,SACRAMENTO,CA,escareno's home improvements inc 9212 premier way sacramento ca 95826,1,0454510,Employee Setting Up Mobile Home Is Killed When Home Shifts,0.21066113547594623,38.9937106918239,0.28237152405286337
273,ESCARENO'S HOME IMPROVEMENTS INC,9212 PREMIER WAY,SACRAMENTO,CA,escareno's home improvements inc 9212 premier way sacramento ca 95826,2,0950645,Employee injured under motor home as jack gives way,0.18299568958210544,37.61467889908257,0.26025612934559356
273,ESCARENO'S HOME IMPROVEMENTS INC,9212 PREMIER WAY,SACRAMENTO,CA,escareno's home improvements inc 9212 premier way sacramento ca 95826,3,1054116,MOBILE HOME FELL ON EMPLOYEE DURING SET-UP,0.13799268270624807,40.46242774566474,0.2446453206064078
273,ESCARENO'S HOME IMPROVEMENTS INC,9212 PREMIER WAY,SACRAMENTO,CA,escareno's home improvements inc 9212 premier way sacramento ca 95826,4,0627100,Employee Is Crushed and Killed by Mobile Home,0.1375440560150567,43.75,0.25752643360903404
273,ESCARENO'S HOME IMPROVEMENTS INC,9212 PREMIER WAY,SACRAMENTO,CA,escareno's home improvements inc 9212 premier way sacramento ca 95826,5,0950411,Employee killed when trapped by collapsed mobile home collap,0.1348871293866785,37.86407766990291,0.23238858831161874
274,PARAMOUNT ELECTRIC,P O BOX 114,NORTH HIGHLANDS,CA,paramount electric p o box 114 north highlands ca 95660,1,0950612,Employee Receives Electric Shock When Electric Box Explodes,0.11128449515131775,38.96103896103896,0.22261485293494648
274,PARAMOUNT ELECTRIC,P O BOX 114,NORTH HIGHLANDS,CA,paramount electric p o box 114 north highlands ca 95660,2,0111500,Employee Is Injured by Electric Shock,0.097143534745915,40.0,0.21828612084754903
274,PARAMOUNT ELECTRIC,P O BOX 114,NORTH HIGHLANDS,CA,paramount electric p o box 114 north highlands ca 95660,3,0453730,Employee Suffers Electric Shock from Electric Control Panel,0.09694165970300805,46.0431654676259,0.24233765769230842
274,PARAMOUNT ELECTRIC,P O BOX 114,NORTH HIGHLANDS,CA,paramount electric p o box 114 north highlands ca 95660,4,0418100,ELECTRIC SHOCK - CONTACT WITH LIVE PARTS THRU METAL BUGGY,0.07914905131884462,35.978835978835974,0.19140477470665068
274,PARAMOUNT ELECTRIC,P O BOX 114,NORTH HIGHLANDS,CA,paramount electric p o box 114 north highlands ca 95660,5,1054115,Employee Is Struck by Electric Arc Flash and Receives Burns,0.07276743532137138,37.234042553191486,0.19259663140558878
275,VENEGAS LANDSCAPING,6204 POWER INN ROAD,SACRAMENTO,CA,venegas landscaping 6204 power inn road sacramento ca 95824,1,0552652,Employee found entanged in power feed rolls,0.08242996975119667,39.735099337748345,0.20839837920171142
275,VENEGAS LANDSCAPING,6204 POWER INN ROAD,SACRAMENTO,CA,venegas landscaping 6204 power inn road sacramento ca 95824,2,0316400,Employee electrocuted by power line conductor,0.07471579474737784,34.517766497461935,0.18290054283827442
275,VENEGAS LANDSCAPING,6204 POWER INN ROAD,SACRAMENTO,CA,venegas landscaping 6204 power inn road sacramento ca 95824,3,0625700,Two Employees Are Killed Tugging on Power Line,0.07423417916089019,36.18090452261306,0.18926412558698635
275,VENEGAS LANDSCAPING,6204 POWER INN ROAD,SACRAMENTO,CA,venegas landscaping 6204 power inn road sacramento ca 95824,4,0418800,Employee electrocuted working on power line,0.07364908118910125,34.74178403755869,0.18315658486369552
275,VENEGAS LANDSCAPING,6204 POWER INN ROAD,SACRAMENTO,CA,venegas landscaping 6204 power inn road sacramento ca 95824,5,0950636,Employee Electrocuted by Power Line,0.07345546914195486,36.144578313253014,0.18865159473818496
276,JEREMY KING LANDSCAPING,2341 FRUITRIDGE ROAD,SACRAMENTO,CA,jeremy king landscaping 2341 fruitridge road sacramento ca 95822,1,0627100,Employee is killed when struck by road grader,0.17823057350143787,39.56043956043956,0.26518010234262096
276,JEREMY KING LANDSCAPING,2341 FRUITRIDGE ROAD,SACRAMENTO,CA,jeremy king landscaping 2341 fruitridge road sacramento ca 95822,2,1055340,Employee died after grader runs off road,0.176220172082132,47.32824427480916,0.29504508034851584
276,JEREMY KING LANDSCAPING,2341 FRUITRIDGE ROAD,SACRAMENTO,CA,jeremy king landscaping 2341 fruitridge road sacramento ca 95822,3,0830500,Employee Is Run over and Killed by Road Grader,0.1716966498209965,36.26943005181347,0.24809571009985182
276,JEREMY KING LANDSCAPING,2341 FRUITRIDGE ROAD,SACRAMENTO,CA,jeremy king landscaping 2341 fruitridge road sacramento ca 95822,4,0524500,ROAD COMPACTOR WENT OVER A BANK; OPERATOR KILLED,0.15941222586646187,40.88397790055249,0.25918324712208707
276,JEREMY KING LANDSCAPING,2341 FRUITRIDGE ROAD,SACRAMENTO,CA,jeremy king landscaping 2341 fruitridge road sacramento ca 95822,5,0453730,Employee killed when run over by road scraper,0.14270687043264543,38.578680203045685,0.23993884307177
277,BULOCK DEREK,6248 WALNUT AVENUE,ORANGEVALE,CA,bulock derek 6248 walnut avenue orangevale ca 95662,1,0950636,Electric Shock - Direct Contact with Energized Conductor,0.0,34.28571428571429,0.13714285714285718
277,BULOCK DEREK,6248 WALNUT AVENUE,ORANGEVALE,CA,bulock derek 6248 walnut avenue orangevale ca 95662,2,0453730,Electric Shock - Ground Fault in Electric Sign,0.0,25.615763546798036,0.10246305418719215
277,BULOCK DEREK,6248 WALNUT AVENUE,ORANGEVALE,CA,bulock derek 6248 walnut avenue orangevale ca 95662,3,0935000,Employee dies when four wheel loader rolls over,0.0,37.3134328358209,0.1492537313432836
277,BULOCK DEREK,6248 WALNUT AVENUE,ORANGEVALE,CA,bulock derek 6248 walnut avenue orangevale ca 95662,4,0418300,Electric Shock - Ground Fault in Crossarm Brace,0.0,23.673469387755105,0.09469387755102043
277,BULOCK DEREK,6248 WALNUT AVENUE,ORANGEVALE,CA,bulock derek 6248 walnut avenue orangevale ca 95662,5,0215000,ELECTRIC SHOCK - GROUND FAULT IN DISHWASHER,0.0,23.07692307692308,0.09230769230769233
278,KOALA STONE AND TILE,2755 ERIN DRIVE,SACRAMENTO,CA,koala stone and tile 2755 erin drive sacramento ca 95833,1,0950624,Employee's fingers amputated in chain and sprocket drive,0.09324748276025663,34.12322274881517,0.19244138065141467
278,KOALA STONE AND TILE,2755 ERIN DRIVE,SACRAMENTO,CA,koala stone and tile 2755 erin drive sacramento ca 95833,2,0627100,EMPLOYEE KILLED WHEN CAUGHT IN CHAIN DRIVE,0.0911252490225046,48.06201550387597,0.24692321142900667
278,KOALA STONE AND TILE,2755 ERIN DRIVE,SACRAMENTO,CA,koala stone and tile 2755 erin drive sacramento ca 95833,3,0111400,Employee Is Caught in Drive Chain and Is Killed,0.07717780890466482,46.61654135338346,0.23277285075633275
278,KOALA STONE AND TILE,2755 ERIN DRIVE,SACRAMENTO,CA,koala stone and tile 2755 erin drive sacramento ca 95833,4,0950633,Employee Injured by Chain Sprocket Drive,0.06824839418664545,44.285714285714285,0.21809189365484444
278,KOALA STONE AND TILE,2755 ERIN DRIVE,SACRAMENTO,CA,koala stone and tile 2755 erin drive sacramento ca 95833,5,0950633,Employee amputated three fingers in sprocket chain drive,0.06792862734276901,43.421052631578945,0.21444138693197717
279,CROSS RHODES ELECTRIC,2108 N ST STE C,SACRAMENTO,CA,cross rhodes electric 2108 n st ste c sacramento ca 95616,1,0950612,Employee Receives Electric Shock When Electric Box Explodes,0.08339638970891718,44.87179487179487,0.22952501331252978
279,CROSS RHODES ELECTRIC,2108 N ST STE C,SACRAMENTO,CA,cross rhodes electric 2108 n st ste c sacramento ca 95616,2,0626300,Employee Is Killed from Electric Shock,0.07248004118824167,31.924882629107984,0.17118755522937693
279,CROSS RHODES ELECTRIC,2108 N ST STE C,SACRAMENTO,CA,cross rhodes electric 2108 n st ste c sacramento ca 95616,3,0950644,Boom Contacts Power Line Causing Employee Electric Shock,0.07090297226087934,41.08108108108108,0.20686610768085195
279,CROSS RHODES ELECTRIC,2108 N ST STE C,SACRAMENTO,CA,cross rhodes electric 2108 n st ste c sacramento ca 95616,4,0316700,Employee Is Killed from Electric Shock,0.07067135128156991,36.95652173913044,0.1902288977254637
279,CROSS RHODES ELECTRIC,2108 N ST STE C,SACRAMENTO,CA,cross rhodes electric 2108 n st ste c sacramento ca 95616,5,0950621,Employee Receives Electric Shock from Bun Warmer,0.07065650703759163,44.5859872611465,0.220737853267141
280,J V C ENTERPRISES INC,P O BOX 830,FAIR OAKS,CA,j v c enterprises inc p o box 830 fair oaks ca 95628,1,0636900,Employee Electrocuted at Junction Box,0.11090912770373614,36.36363636363637,0.21200002207678714
280,J V C ENTERPRISES INC,P O BOX 830,FAIR OAKS,CA,j v c enterprises inc p o box 830 fair oaks ca 95628,2,0418400,Employee Is Electrocuted While Working on Live Junction Box,0.08619703968646276,33.33333333333333,0.18505155714521096
280,J V C ENTERPRISES INC,P O BOX 830,FAIR OAKS,CA,j v c enterprises inc p o box 830 fair oaks ca 95628,3,0626600,Employee electrocuted replacing part in pump feeder box,0.08067038741687178,28.985507246376812,0.16434426143563033
280,J V C ENTERPRISES INC,P O BOX 830,FAIR OAKS,CA,j v c enterprises inc p o box 830 fair oaks ca 95628,4,0636900,Employee electrocuted while working on panel box,0.08058442218072599,28.985507246376812,0.16429268229394287
280,J V C ENTERPRISES INC,P O BOX 830,FAIR OAKS,CA,j v c enterprises inc p o box 830 fair oaks ca 95628,5,0636900,Employee electrocuted while pulling cable to panel box,0.07709700200406186,28.971962616822424,0.16214605166972682
281,CAPITAL BUILDING CONSTRUCTION,10424 FAIR OAKS BLVD STE B,FAIR OAKS,CA,capital building construction 10424 fair oaks blvd ste b fair oaks ca 95628,1,0111400,EMPLOYEE FELL FROM BUILDING UNDER CONSTRUCTION,0.1481657183354235,50.32258064516129,0.29018975358189925
281,CAPITAL BUILDING CONSTRUCTION,10424 FAIR OAKS BLVD STE B,FAIR OAKS,CA,capital building construction 10424 fair oaks blvd ste b fair oaks ca 95628,2,0216000,Employee Is Killed in Fall from Building,0.12798546759173596,45.033112582781456,0.2569237308861674
281,CAPITAL BUILDING CONSTRUCTION,10424 FAIR OAKS BLVD STE B,FAIR OAKS,CA,capital building construction 10424 fair oaks blvd ste b fair oaks ca 95628,3,1055360,Employee killed when building collapses,0.12719359633264038,46.24277456647399,0.2612872560654802
281,CAPITAL BUILDING CONSTRUCTION,10424 FAIR OAKS BLVD STE B,FAIR OAKS,CA,capital building construction 10424 fair oaks blvd ste b fair oaks ca 95628,4,0950614,Employee injured in modular building construction,0.12440446880574892,49.42528735632184,0.27234383070873674
281,CAPITAL BUILDING CONSTRUCTION,10424 FAIR OAKS BLVD STE B,FAIR OAKS,CA,capital building construction 10424 fair oaks blvd ste b fair oaks ca 95628,5,0213400,Worker Is Killed in Fall from Building,0.12385300855897216,51.16279069767442,0.278962967926081
282,NORCAL DESIGNS & CONSTRUCTION INC,1905 IRIS AVE,SACRAMENTO,CA,norcal designs & construction inc 1905 iris ave sacramento ca 95815,1,0950632,Construction Laborer Dies of Electrocution,0.04235918001338793,47.55244755244755,0.215625298217823
282,NORCAL DESIGNS & CONSTRUCTION INC,1905 IRIS AVE,SACRAMENTO,CA,norcal designs & construction inc 1905 iris ave sacramento ca 95815,2,0552651,Construction employee falls,0.039260152615962,48.333333333333336,0.21688942490291055
282,NORCAL DESIGNS & CONSTRUCTION INC,1905 IRIS AVE,SACRAMENTO,CA,norcal designs & construction inc 1905 iris ave sacramento ca 95815,3,0215600,Employee is killed in construction fall,0.03847588969250332,43.7956204379562,0.19826801556732682
282,NORCAL DESIGNS & CONSTRUCTION INC,1905 IRIS AVE,SACRAMENTO,CA,norcal designs & construction inc 1905 iris ave sacramento ca 95815,4,0950644,Construction worker injured in fall,0.036672061441149595,48.4375,0.21575323686468975
282,NORCAL DESIGNS & CONSTRUCTION INC,1905 IRIS AVE,SACRAMENTO,CA,norcal designs & construction inc 1905 iris ave sacramento ca 95815,5,0215600,CONSTRUCTION WORKER KILLED IN FALL,0.03602478368910751,47.55244755244755,0.21182466042325473
283,MEL'S PLUMBING CONSTRUCTION,8108 FITZROY COURT,SACRAMENTO,CA,mel's plumbing construction 8108 fitzroy court sacramento ca 95829,1,0950632,Construction Laborer Dies of Electrocution,0.03891513201653193,54.929577464788736,0.24306738906907413
283,MEL'S PLUMBING CONSTRUCTION,8108 FITZROY COURT,SACRAMENTO,CA,mel's plumbing construction 8108 fitzroy court sacramento ca 95829,2,0552651,Construction employee falls,0.0360680735924651,47.05882352941177,0.20987613827312615
283,MEL'S PLUMBING CONSTRUCTION,8108 FITZROY COURT,SACRAMENTO,CA,mel's plumbing construction 8108 fitzroy court sacramento ca 95829,3,0215600,Employee is killed in construction fall,0.03534757581152552,48.529411764705884,0.21532619254573884
283,MEL'S PLUMBING CONSTRUCTION,8108 FITZROY COURT,SACRAMENTO,CA,mel's plumbing construction 8108 fitzroy court sacramento ca 95829,4,0950644,Construction worker injured in fall,0.03369040930088027,50.39370078740158,0.22178904873013447
283,MEL'S PLUMBING CONSTRUCTION,8108 FITZROY COURT,SACRAMENTO,CA,mel's plumbing construction 8108 fitzroy court sacramento ca 95829,5,0215600,CONSTRUCTION WORKER KILLED IN FALL,0.03309575899924269,45.070422535211264,0.20013914554039067
284,R C I SOLAR ELECTRIC,P O BOX 124,HERALD,CA,r c i solar electric p o box 124 herald ca 95638,1,0950612,Employee Receives Electric Shock When Electric Box Explodes,0.3024264970788648,43.53741496598639,0.3556055581112645
284,R C I SOLAR ELECTRIC,P O BOX 124,HERALD,CA,r c i solar electric p o box 124 herald ca 95638,2,0111500,Employee Is Injured by Electric Shock,0.2639970544604495,43.47826086956522,0.3323112761545306
284,R C I SOLAR ELECTRIC,P O BOX 124,HERALD,CA,r c i solar electric p o box 124 herald ca 95638,3,0453730,Employee Suffers Electric Shock from Electric Control Panel,0.2634484392918137,48.484848484848484,0.3520084575144822
284,R C I SOLAR ELECTRIC,P O BOX 124,HERALD,CA,r c i solar electric p o box 124 herald ca 95638,4,0418100,ELECTRIC SHOCK - CONTACT WITH LIVE PARTS THRU METAL BUGGY,0.21509528622945848,39.56043956043956,0.28729892997943335
284,R C I SOLAR ELECTRIC,P O BOX 124,HERALD,CA,r c i solar electric p o box 124 herald ca 95638,5,1054115,Employee Is Struck by Electric Arc Flash and Receives Burns,0.19775262075576408,40.0,0.2786515724534585
285,FINAL CONSTRUCTION SERVICES,108 JOHNSTON CT,FOLSOM,CA,final construction services 108 johnston ct folsom ca 95630,1,0950632,Construction Laborer Dies of Electrocution,0.03182563329886042,51.851851851851855,0.22650278738672372
285,FINAL CONSTRUCTION SERVICES,108 JOHNSTON CT,FOLSOM,CA,final construction services 108 johnston ct folsom ca 95630,2,0552651,Construction employee falls,0.029497247586426252,53.57142857142857,0.23198406283757006
285,FINAL CONSTRUCTION SERVICES,108 JOHNSTON CT,FOLSOM,CA,final construction services 108 johnston ct folsom ca 95630,3,0215600,Employee is killed in construction fall,0.028908008979729904,52.713178294573645,0.22819751856613255
285,FINAL CONSTRUCTION SERVICES,108 JOHNSTON CT,FOLSOM,CA,final construction services 108 johnston ct folsom ca 95630,4,0950644,Construction worker injured in fall,0.027552742507537482,56.666666666666664,0.24319831217118917
285,FINAL CONSTRUCTION SERVICES,108 JOHNSTON CT,FOLSOM,CA,final construction services 108 johnston ct folsom ca 95630,5,0215600,CONSTRUCTION WORKER KILLED IN FALL,0.02706642468050468,53.333333333333336,0.22957318814163616
286,MODERN EDISON ELECTRIC,916 E ST,SACRAMENTO,CA,modern edison electric 916 e st sacramento ca 95814,1,0950612,Employee Receives Electric Shock When Electric Box Explodes,0.10813259172958858,41.333333333333336,0.2302128883710865
286,MODERN EDISON ELECTRIC,916 E ST,SACRAMENTO,CA,modern edison electric 916 e st sacramento ca 95814,2,0626300,Employee Is Killed from Electric Shock,0.09397834522222584,30.91787439613526,0.18005850471787654
286,MODERN EDISON ELECTRIC,916 E ST,SACRAMENTO,CA,modern edison electric 916 e st sacramento ca 95814,3,0950644,Boom Contacts Power Line Causing Employee Electric Shock,0.0919335019017043,39.10614525139665,0.21158468214660917
286,MODERN EDISON ELECTRIC,916 E ST,SACRAMENTO,CA,modern edison electric 916 e st sacramento ca 95814,4,0316700,Employee Is Killed from Electric Shock,0.09163317982686278,37.07865168539326,0.20329451463769072
286,MODERN EDISON ELECTRIC,916 E ST,SACRAMENTO,CA,modern edison electric 916 e st sacramento ca 95814,5,0950621,Employee Receives Electric Shock from Bun Warmer,0.09161393263187939,41.05960264900662,0.21920677017515414
287,EPS REMODEL INC,8000 14TH AVENUESTE B,SACRAMENTO,CA,eps remodel inc 8000 14th avenueste b sacramento ca 95826,1,0950636,Electric Shock - Direct Contact with Energized Conductor,0.0,30.939226519337012,0.12375690607734804
287,EPS REMODEL INC,8000 14TH AVENUESTE B,SACRAMENTO,CA,eps remodel inc 8000 14th avenueste b sacramento ca 95826,2,0453730,Electric Shock - Ground Fault in Electric Sign,0.0,28.708133971291872,0.1148325358851675
287,EPS REMODEL INC,8000 14TH AVENUESTE B,SACRAMENTO,CA,eps remodel inc 8000 14th avenueste b sacramento ca 95826,3,0935000,Employee dies when four wheel loader rolls over,0.0,32.85714285714286,0.13142857142857145
287,EPS REMODEL INC,8000 14TH AVENUESTE B,SACRAMENTO,CA,eps remodel inc 8000 14th avenueste b sacramento ca 95826,4,0418300,Electric Shock - Ground Fault in Crossarm Brace,0.0,24.701195219123505,0.09880478087649402
287,EPS REMODEL INC,8000 14TH AVENUESTE B,SACRAMENTO,CA,eps remodel inc 8000 14th avenueste b sacramento ca 95826,5,0215000,ELECTRIC SHOCK - GROUND FAULT IN DISHWASHER,0.0,26.66666666666667,0.10666666666666669
288,MEKANIKA PLUMBING INC,9978 SIENNA CT,ELK GROVE,CA,mekanika plumbing inc 9978 sienna ct elk grove ca 95757,1,0729700,Plumber Electrocuted Using Pipe as Ground,0.07825951760562311,42.465753424657535,0.21681872426200402
288,MEKANIKA PLUMBING INC,9978 SIENNA CT,ELK GROVE,CA,mekanika plumbing inc 9978 sienna ct elk grove ca 95757,2,0216000,Employee killed when struck against pipe,0.07203238003987861,28.776978417266193,0.15832734169299192
288,MEKANIKA PLUMBING INC,9978 SIENNA CT,ELK GROVE,CA,mekanika plumbing inc 9978 sienna ct elk grove ca 95757,3,0950645,Employee killed when pipe contacted power line,0.06449506574693792,38.372093023255815,0.192185411541186
288,MEKANIKA PLUMBING INC,9978 SIENNA CT,ELK GROVE,CA,mekanika plumbing inc 9978 sienna ct elk grove ca 95757,4,0522000,Employee injured when plumbing pipe system exploded,0.053778793509414946,32.46073298429319,0.16211020804282172
288,MEKANIKA PLUMBING INC,9978 SIENNA CT,ELK GROVE,CA,mekanika plumbing inc 9978 sienna ct elk grove ca 95757,5,0950643,Employee injured to face when cap blows off,0.05375988188711162,33.86243386243386,0.16770566458200242
289,MAGINIS ROOFING,3668 57TH STREET,SACRAMENTO,CA,maginis roofing 3668 57th street sacramento ca 95820,1,0950643,Employee injured when burned by hot liquid roofing material,0.1147919347512929,33.80281690140845,0.20408642845640956
289,MAGINIS ROOFING,3668 57TH STREET,SACRAMENTO,CA,maginis roofing 3668 57th street sacramento ca 95820,2,0950632,Roofing Worker Is Seriously Burned When Hot Tar Flashes,0.09027040353297279,34.83870967741936,0.19351708082946112
289,MAGINIS ROOFING,3668 57TH STREET,SACRAMENTO,CA,maginis roofing 3668 57th street sacramento ca 95820,3,0950643,Employee injured when burned by hot roofing tar,0.08752144253774514,36.734693877551024,0.19945164103285118
289,MAGINIS ROOFING,3668 57TH STREET,SACRAMENTO,CA,maginis roofing 3668 57th street sacramento ca 95820,4,0950622,Employee is burned with asphalt while roofing,0.08477330415887059,34.39490445859873,0.1884436003297173
289,MAGINIS ROOFING,3668 57TH STREET,SACRAMENTO,CA,maginis roofing 3668 57th street sacramento ca 95820,5,0950613,Employee Is Burned While Roofing with Hot Asphalt,0.0809299106238059,35.0,0.18855794637428352
290,ADVANCED FENCE,6930 FALWORTH ST,CITRUS HEIGHTS,CA,advanced fence 6930 falworth st citrus heights ca 95621,1,0950615,Employee Fractures Leg after Falling from Fence,0.17350680432401921,44.776119402985074,0.2832085602063518
290,ADVANCED FENCE,6930 FALWORTH ST,CITRUS HEIGHTS,CA,advanced fence 6930 falworth st citrus heights ca 95621,2,0950643,Employee Fractures Pelvis When Stack of Fence Panels Falls,0.1543064671233981,43.24324324324324,0.26555685324701184
290,ADVANCED FENCE,6930 FALWORTH ST,CITRUS HEIGHTS,CA,advanced fence 6930 falworth st citrus heights ca 95621,3,0950622,Employee Fractures Leg in Fall from Fence,0.13963288314697203,40.52287581699346,0.24587123315615708
290,ADVANCED FENCE,6930 FALWORTH ST,CITRUS HEIGHTS,CA,advanced fence 6930 falworth st citrus heights ca 95621,4,0950612,Employee Fractures Leg in Fall over Rock,0.09782891679149776,39.37007874015748,0.2161776650355286
290,ADVANCED FENCE,6930 FALWORTH ST,CITRUS HEIGHTS,CA,advanced fence 6930 falworth st citrus heights ca 95621,5,0950645,EMPLOYEE FRACTURES LEG WHILE BREAKING HORSE,0.07190015893478789,39.473684210526315,0.20103483220297802
291,CLIMATE SOLUTIONS,9491 PASAJE PLACE,ELK GROVE,CA,climate solutions 9491 pasaje place elk grove ca 95624,1,0420600,Worker in Orange Grove Is Struck by Loader and Is Killed,0.11816218037555197,34.22459893048128,0.20779570394725627
291,CLIMATE SOLUTIONS,9491 PASAJE PLACE,ELK GROVE,CA,climate solutions 9491 pasaje place elk grove ca 95624,2,0950624,Worker in Grove Is Run over and Killed by Harvesting Machine,0.09192839959220334,33.175355450236964,0.18785846155626987
291,CLIMATE SOLUTIONS,9491 PASAJE PLACE,ELK GROVE,CA,climate solutions 9491 pasaje place elk grove ca 95624,3,0950625,Employee killed when run over by corn harvester,0.0,34.78260869565217,0.1391304347826087
291,CLIMATE SOLUTIONS,9491 PASAJE PLACE,ELK GROVE,CA,climate solutions 9491 pasaje place elk grove ca 95624,4,0452110,Employee Is Thrown from Tractor and Dies,0.0,34.17721518987342,0.1367088607594937
291,CLIMATE SOLUTIONS,9491 PASAJE PLACE,ELK GROVE,CA,climate solutions 9491 pasaje place elk grove ca 95624,5,0950645,Employee killed when run over by tractor,0.0,34.6820809248555,0.13872832369942198
